accident_year,junction_detail,accident_severity,local_authority_ons_district,pedestrian_accident_count
2020,More than 4 arms (not roundabout),Slight,E09000027,6
2020,More than 4 arms (not roundabout),Slight,E09000028,36
2020,More than 4 arms (not roundabout),Slight,E09000029,12
2020,More than 4 arms (not roundabout),Slight,E09000030,24
2020,More than 4 arms (not roundabout),Slight,E09000031,42
2020,More than 4 arms (not roundabout),Slight,E09000032,18
2020,More than 4 arms (not roundabout),Slight,E09000033,12
2020,Not at junction,Slight,E09000001,48
2020,Not at junction,Slight,E09000002,144
2020,Not at junction,Slight,E09000003,126
2020,Not at junction,Slight,E09000004,126
2020,Not at junction,Slight,E09000005,63
2020,Not at junction,Slight,E09000006,150
2020,Not at junction,Slight,E09000007,63
2020,Not at junction,Slight,E09000008,168
2020,Not at junction,Slight,E09000009,90
2020,Not at junction,Slight,E09000010,174
2020,Not at junction,Slight,E09000011,168
2020,Not at junction,Slight,E09000012,138
2020,Not at junction,Slight,E09000013,42
2020,Not at junction,Slight,E09000014,84
2020,Not at junction,Slight,E09000015,60
2020,Not at junction,Slight,E09000016,102
2020,Not at junction,Slight,E09000017,114
2020,Not at junction,Slight,E09000018,96
2020,Not at junction,Slight,E09000019,30
2020,Not at junction,Slight,E09000020,90
2020,Not at junction,Slight,E09000021,36
2020,Not at junction,Slight,E09000022,174
2020,Not at junction,Slight,E09000023,48
2020,Not at junction,Slight,E09000024,45
2020,Not at junction,Slight,E09000025,210
2020,Not at junction,Slight,E09000026,132
2020,Not at junction,Slight,E09000027,72
2020,Not at junction,Slight,E09000028,144
2020,Not at junction,Slight,E09000029,48
2020,Not at junction,Slight,E09000030,126
2020,Not at junction,Slight,E09000031,180
2020,Not at junction,Slight,E09000032,162
2020,Not at junction,Slight,E09000033,126
2020,Other junction,Slight,E09000002,48
2020,Other junction,Slight,E09000003,66
2020,Other junction,Slight,E09000004,48
2020,Other junction,Slight,E09000005,39
2020,Other junction,Slight,E09000006,42
2020,Other junction,Slight,E09000007,18
2020,Other junction,Slight,E09000008,96
2020,Other junction,Slight,E09000009,57
2020,Other junction,Slight,E09000010,84
2020,Other junction,Slight,E09000011,24
2020,Other junction,Slight,E09000012,84
2020,Other junction,Slight,E09000013,24
2020,Other junction,Slight,E09000014,72
2020,Other junction,Slight,E09000015,24
2020,Other junction,Slight,E09000016,12
2020,Other junction,Slight,E09000017,54
2020,Other junction,Slight,E09000018,48
2020,Other junction,Slight,E09000019,9
2020,Other junction,Slight,E09000020,30
2020,Other junction,Slight,E09000021,12
2020,Other junction,Slight,E09000022,90
2020,Other junction,Slight,E09000023,51
2020,Other junction,Slight,E09000024,15
2020,Other junction,Slight,E09000025,84
2020,Other junction,Slight,E09000026,66
2020,Other junction,Slight,E09000027,36
2020,Other junction,Slight,E09000028,42
2020,Other junction,Slight,E09000029,12
2020,Other junction,Slight,E09000030,36
2020,Other junction,Slight,E09000031,54
2020,Other junction,Slight,E09000032,42
2020,Other junction,Slight,E09000033,66
2020,Private drive or entrance,Slight,E09000002,18
2020,Private drive or entrance,Slight,E09000003,6
2020,Private drive or entrance,Slight,E09000004,12
2020,Private drive or entrance,Slight,E09000005,9
2020,Private drive or entrance,Slight,E09000006,12
2020,Private drive or entrance,Slight,E09000008,24
2020,Private drive or entrance,Slight,E09000009,9
2020,Private drive or entrance,Slight,E09000010,12
2020,Private drive or entrance,Slight,E09000012,18
2020,Private drive or entrance,Slight,E09000013,6
2020,Private drive or entrance,Slight,E09000014,12
2020,Private drive or entrance,Slight,E09000015,30
2020,Private drive or entrance,Slight,E09000016,12
2020,Private drive or entrance,Slight,E09000017,18
2020,Private drive or entrance,Slight,E09000018,6
2020,Private drive or entrance,Slight,E09000019,3
2020,Private drive or entrance,Slight,E09000021,12
2020,Private drive or entrance,Slight,E09000022,24
2020,Private drive or entrance,Slight,E09000023,3
2020,Private drive or entrance,Slight,E09000028,6
2020,Private drive or entrance,Slight,E09000029,6
2020,Private drive or entrance,Slight,E09000030,12
2020,Private drive or entrance,Slight,E09000031,12
2020,Private drive or entrance,Slight,E09000032,6
2020,Private drive or entrance,Slight,E09000033,6
2020,Roundabout,Slight,E09000002,12
2020,Roundabout,Slight,E09000004,30
2020,Roundabout,Slight,E09000005,6
2020,Roundabout,Slight,E09000006,18
2020,Roundabout,Slight,E09000007,9
2020,Roundabout,Slight,E09000008,48
2020,Roundabout,Slight,E09000009,12
2020,Roundabout,Slight,E09000010,24
2020,Roundabout,Slight,E09000011,18
2020,Roundabout,Slight,E09000013,6
2020,Roundabout,Slight,E09000014,18
2020,Roundabout,Slight,E09000015,42
2020,Roundabout,Slight,E09000016,12
2020,Roundabout,Slight,E09000017,18
2020,Roundabout,Slight,E09000018,12
2020,Roundabout,Slight,E09000020,12
2020,Roundabout,Slight,E09000021,6
2020,Roundabout,Slight,E09000023,6
2020,Roundabout,Slight,E09000025,12
2020,Roundabout,Slight,E09000026,24
2020,Roundabout,Slight,E09000027,6
2020,Roundabout,Slight,E09000028,6
2020,Roundabout,Slight,E09000029,6
2020,Roundabout,Slight,E09000030,6
2020,Roundabout,Slight,E09000032,6
2020,Slip road,Slight,E09000001,6
2020,Slip road,Slight,E09000003,12
2020,Slip road,Slight,E09000005,12
2020,Slip road,Slight,E09000008,12
2020,Slip road,Slight,E09000009,6
2020,Slip road,Slight,E09000010,18
2020,Slip road,Slight,E09000011,12
2020,Slip road,Slight,E09000012,6
2020,Slip road,Slight,E09000013,6
2020,Slip road,Slight,E09000014,24
2020,Slip road,Slight,E09000015,6
2020,Slip road,Slight,E09000018,6
2020,Slip road,Slight,E09000021,6
2020,Slip road,Slight,E09000022,6
2020,Slip road,Slight,E09000025,12
2020,Slip road,Slight,E09000026,12
2020,Slip road,Slight,E09000029,12
2020,Slip road,Slight,E09000032,6
2020,Slip road,Slight,E09000033,6
2020,T or staggered junction,Slight,E09000001,18
2020,T or staggered junction,Slight,E09000002,102
2020,T or staggered junction,Slight,E09000003,204
2020,T or staggered junction,Slight,E09000004,78
2020,T or staggered junction,Slight,E09000005,102
2020,T or staggered junction,Slight,E09000006,90
2020,T or staggered junction,Slight,E09000007,78
2020,T or staggered junction,Slight,E09000008,252
2020,T or staggered junction,Slight,E09000009,96
2020,T or staggered junction,Slight,E09000010,180
2020,T or staggered junction,Slight,E09000011,120
2020,T or staggered junction,Slight,E09000012,252
2020,T or staggered junction,Slight,E09000013,114
2020,T or staggered junction,Slight,E09000014,168
2020,T or staggered junction,Slight,E09000015,48
2020,T or staggered junction,Slight,E09000016,84
2020,T or staggered junction,Slight,E09000017,84
2020,T or staggered junction,Slight,E09000018,120
2020,T or staggered junction,Slight,E09000019,96
2020,T or staggered junction,Slight,E09000020,126
2020,T or staggered junction,Slight,E09000021,48
2020,T or staggered junction,Slight,E09000022,234
2020,T or staggered junction,Slight,E09000023,108
2020,T or staggered junction,Slight,E09000024,42
2020,T or staggered junction,Slight,E09000025,138
2020,T or staggered junction,Slight,E09000026,132
2020,T or staggered junction,Slight,E09000027,90
2020,T or staggered junction,Slight,E09000028,228
2020,T or staggered junction,Slight,E09000029,48
2020,T or staggered junction,Slight,E09000030,234
2020,T or staggered junction,Slight,E09000031,156
2020,T or staggered junction,Slight,E09000032,210
2020,T or staggered junction,Slight,E09000033,252
2021,Crossroads,Fatal,E09000009,3
2021,Crossroads,Fatal,E09000017,6
2021,Crossroads,Fatal,E09000018,6
2021,Crossroads,Fatal,E09000020,12
2021,More than 4 arms (not roundabout),Fatal,E09000003,6
2021,More than 4 arms (not roundabout),Fatal,E09000009,3
2021,More than 4 arms (not roundabout),Fatal,E09000014,6
2021,More than 4 arms (not roundabout),Fatal,E09000023,3
2021,More than 4 arms (not roundabout),Fatal,E09000030,6
2021,Not at junction,Fatal,E09000004,6
2021,Not at junction,Fatal,E09000005,6
2021,Not at junction,Fatal,E09000007,3
2021,Not at junction,Fatal,E09000008,6
2021,Not at junction,Fatal,E09000021,6
2021,Not at junction,Fatal,E09000026,6
2021,Not at junction,Fatal,E09000028,6
2021,Other junction,Fatal,E09000011,18
2021,T or staggered junction,Fatal,E09000003,6
2021,T or staggered junction,Fatal,E09000005,3
2021,T or staggered junction,Fatal,E09000008,6
2021,T or staggered junction,Fatal,E09000009,3
2021,T or staggered junction,Fatal,E09000014,6
2021,T or staggered junction,Fatal,E09000018,12
2021,T or staggered junction,Fatal,E09000022,6
2021,Crossroads,Serious,E09000001,12
2021,Crossroads,Serious,E09000002,6
2021,Crossroads,Serious,E09000003,6
2021,Crossroads,Serious,E09000004,6
2021,Crossroads,Serious,E09000005,9
2021,Crossroads,Serious,E09000006,6
2021,Crossroads,Serious,E09000007,21
2021,Crossroads,Serious,E09000008,18
2021,Crossroads,Serious,E09000009,9
2021,Crossroads,Serious,E09000010,6
2021,Crossroads,Serious,E09000011,12
2021,Crossroads,Serious,E09000012,12
2021,Crossroads,Serious,E09000013,6
2021,Crossroads,Serious,E09000014,12
2021,Crossroads,Serious,E09000015,6
2021,Crossroads,Serious,E09000016,12
2021,Crossroads,Serious,E09000017,6
2021,Crossroads,Serious,E09000018,18
2021,Crossroads,Serious,E09000019,9
2021,Crossroads,Serious,E09000020,30
2021,Crossroads,Serious,E09000021,6
2021,Crossroads,Serious,E09000022,6
2021,Crossroads,Serious,E09000023,6
2021,Crossroads,Serious,E09000025,36
2021,Crossroads,Serious,E09000026,18
2021,Crossroads,Serious,E09000028,24
2021,Crossroads,Serious,E09000029,6
2021,Crossroads,Serious,E09000030,30
2021,Crossroads,Serious,E09000031,12
2021,Crossroads,Serious,E09000032,24
2021,Crossroads,Serious,E09000033,78
2021,Mini-roundabout,Serious,E09000010,6
2021,Mini-roundabout,Serious,E09000013,12
2021,Mini-roundabout,Serious,E09000015,6
2021,Mini-roundabout,Serious,E09000017,6
2021,Mini-roundabout,Serious,E09000018,6
2021,Mini-roundabout,Serious,E09000025,18
2021,Mini-roundabout,Serious,E09000027,6
2021,Mini-roundabout,Serious,E09000031,6
2021,Mini-roundabout,Serious,E09000033,6
2021,More than 4 arms (not roundabout),Serious,E09000002,6
2021,More than 4 arms (not roundabout),Serious,E09000003,6
2021,More than 4 arms (not roundabout),Serious,E09000004,6
2021,More than 4 arms (not roundabout),Serious,E09000005,3
2021,More than 4 arms (not roundabout),Serious,E09000007,9
2021,More than 4 arms (not roundabout),Serious,E09000008,6
2021,More than 4 arms (not roundabout),Serious,E09000012,12
2021,More than 4 arms (not roundabout),Serious,E09000014,18
2021,More than 4 arms (not roundabout),Serious,E09000015,6
2021,More than 4 arms (not roundabout),Serious,E09000018,12
2021,More than 4 arms (not roundabout),Serious,E09000020,18
2021,More than 4 arms (not roundabout),Serious,E09000021,6
2021,More than 4 arms (not roundabout),Serious,E09000022,12
2021,More than 4 arms (not roundabout),Serious,E09000023,3
2021,More than 4 arms (not roundabout),Serious,E09000024,6
2021,More than 4 arms (not roundabout),Serious,E09000025,6
2021,More than 4 arms (not roundabout),Serious,E09000026,6
2021,More than 4 arms (not roundabout),Serious,E09000027,6
2021,More than 4 arms (not roundabout),Serious,E09000031,6
2021,More than 4 arms (not roundabout),Serious,E09000032,24
2021,More than 4 arms (not roundabout),Serious,E09000033,12
2021,Not at junction,Serious,E09000001,12
2021,Not at junction,Serious,E09000002,36
2021,Not at junction,Serious,E09000003,42
2021,Not at junction,Serious,E09000004,30
2021,Not at junction,Serious,E09000005,24
2021,Not at junction,Serious,E09000006,72
2021,Not at junction,Serious,E09000007,27
2021,Not at junction,Serious,E09000008,102
2021,Not at junction,Serious,E09000009,39
2021,Not at junction,Serious,E09000010,12
2021,Not at junction,Serious,E09000011,24
2021,Not at junction,Serious,E09000012,36
2021,Not at junction,Serious,E09000013,24
2021,Not at junction,Serious,E09000014,24
2021,Not at junction,Serious,E09000015,36
2021,Not at junction,Serious,E09000016,36
2021,Not at junction,Serious,E09000017,90
2021,Not at junction,Serious,E09000018,72
2021,Not at junction,Serious,E09000019,12
2021,Not at junction,Serious,E09000020,18
2021,Not at junction,Serious,E09000021,12
2021,Not at junction,Serious,E09000022,60
2021,Not at junction,Serious,E09000023,27
2021,Not at junction,Serious,E09000024,9
2021,Not at junction,Serious,E09000025,72
2021,Not at junction,Serious,E09000026,18
2021,Not at junction,Serious,E09000027,24
2021,Not at junction,Serious,E09000028,42
2021,Not at junction,Serious,E09000029,54
2021,Not at junction,Serious,E09000030,84
2021,Not at junction,Serious,E09000031,72
2021,Not at junction,Serious,E09000032,30
2021,Not at junction,Serious,E09000033,78
2021,Other junction,Serious,E09000002,24
2021,Other junction,Serious,E09000003,30
2021,Other junction,Serious,E09000004,18
2021,Other junction,Serious,E09000005,6
2021,Other junction,Serious,E09000006,12
2021,Other junction,Serious,E09000007,9
2021,Other junction,Serious,E09000008,60
2021,Other junction,Serious,E09000009,18
2021,Other junction,Serious,E09000010,30
2021,Other junction,Serious,E09000011,12
2021,Other junction,Serious,E09000012,6
2021,Other junction,Serious,E09000013,6
2021,Other junction,Serious,E09000014,6
2021,Other junction,Serious,E09000015,6
2021,Other junction,Serious,E09000017,24
2021,Other junction,Serious,E09000019,3
2021,Other junction,Serious,E09000022,36
2021,Other junction,Serious,E09000023,9
2021,Other junction,Serious,E09000024,6
2021,Other junction,Serious,E09000026,24
2021,Other junction,Serious,E09000027,6
2021,Other junction,Serious,E09000028,36
2021,Other junction,Serious,E09000029,6
2021,Other junction,Serious,E09000030,30
2021,Other junction,Serious,E09000031,12
2021,Other junction,Serious,E09000032,6
2021,Other junction,Serious,E09000033,24
2021,Private drive or entrance,Serious,E09000003,6
2021,Private drive or entrance,Serious,E09000005,3
2021,Private drive or entrance,Serious,E09000006,12
2021,Private drive or entrance,Serious,E09000008,6
2021,Private drive or entrance,Serious,E09000009,3
2021,Private drive or entrance,Serious,E09000010,12
2021,Private drive or entrance,Serious,E09000012,6
2021,Private drive or entrance,Serious,E09000018,30
2021,Private drive or entrance,Serious,E09000021,6
2021,Private drive or entrance,Serious,E09000022,12
2021,Private drive or entrance,Serious,E09000024,3
2021,Private drive or entrance,Serious,E09000031,18
2021,Roundabout,Serious,E09000003,12
2021,Roundabout,Serious,E09000004,6
2021,Roundabout,Serious,E09000006,6
2021,Roundabout,Serious,E09000008,6
2021,Roundabout,Serious,E09000009,3
2021,Roundabout,Serious,E09000018,12
2021,Roundabout,Serious,E09000019,9
2021,Roundabout,Serious,E09000020,6
2021,Roundabout,Serious,E09000022,6
2021,Roundabout,Serious,E09000025,6
2021,Roundabout,Serious,E09000026,6
2021,Roundabout,Serious,E09000028,6
2021,Roundabout,Serious,E09000029,6
2021,Roundabout,Serious,E09000033,6
2021,Slip road,Serious,E09000003,6
2021,Slip road,Serious,E09000009,3
2021,Slip road,Serious,E09000010,12
2021,Slip road,Serious,E09000013,6
2021,Slip road,Serious,E09000017,6
2021,Slip road,Serious,E09000018,6
2021,Slip road,Serious,E09000021,6
2021,Slip road,Serious,E09000022,6
2021,Slip road,Serious,E09000023,6
2021,Slip road,Serious,E09000027,6
2021,Slip road,Serious,E09000030,6
2021,T or staggered junction,Serious,E09000001,12
2021,T or staggered junction,Serious,E09000002,12
2021,T or staggered junction,Serious,E09000003,18
2021,T or staggered junction,Serious,E09000004,36
2021,T or staggered junction,Serious,E09000005,18
2021,T or staggered junction,Serious,E09000006,42
2021,T or staggered junction,Serious,E09000007,42
2021,T or staggered junction,Serious,E09000008,84
2021,T or staggered junction,Serious,E09000009,33
